country,year,Export,Import
KHM,2001,1499274357.0,1506907504.0
KHM,2002,1922991495.0,1667231535.0
KHM,2003,2118223935.0,1774692299.0
KHM,2004,2797507087.0,2062692658.0
KHM,2005,3018613014.0,2551964350.0
KHM,2006,3566412909.0,2989223904.0
KHM,2007,3531236905.0,3554841166.0
KHM,2008,4358188285.0,4416653317.0
KHM,2009,4992009584.0,3905714341.0
KHM,2010,5590104093.0,4902523729.0
KHM,2011,6704136957.0,6143333188.0
KHM,2012,5796273596.0,7466708038.0
KHM,2013,6665903101.0,8231539701.0
KHM,2014,6846019309.0,9702422207.0
KHM,2015,8542433639.0,10668923431.0
KHM,2016,10069331577.0,12371008437.0
KHM,2017,11278127964.01,14283414116.2
KHM,2018,12700279675.74,17489096677.26
KHM,2019,14824722293.27,20278818286.0
KHM,2020,17716469497.94,19114264457.57
KHM,2021,16949623220.01,25202224152.68
KHM,2022,20575772752.56,29941601628.79
KHM,2023,21676660006.492,24410730701.695
KIR,1995,7191233.0,34049980.0
KIR,1996,4859792.0,38038492.0
KIR,1997,5112970.0,38944756.0
KIR,1998,5543800.0,32577468.0
KIR,1999,9077401.0,40968212.0
KIR,2004,,57307841.0
KIR,2005,3573330.0,74048956.0
KIR,2006,,62071549.0
KIR,2007,10143500.0,70130448.0
KIR,2008,7517744.0,75160594.0
KIR,2009,6275811.0,67004674.0
KIR,2010,3893963.0,73093437.0
KIR,2011,8597627.0,91746983.0
KIR,2012,5815501.0,108558458.0
KIR,2013,6674917.0,97105975.0
KIR,2014,10158527.909,116475162.333
KIR,2015,10008709.438,110729035.85
KIR,2016,11253550.1,118990192.4
KIR,2017,15246555.49,107885470.479
KIR,2018,8186253.089,102649569.345
KIR,2020,9271010.438,108947111.892
KIR,2021,8863588.062,173827803.661
KNA,1993,26917628.0,117918800.0
KNA,1994,22271984.0,127136032.0
KNA,1995,18784660.0,132256944.0
KNA,1996,21518144.0,145850240.0
KNA,1997,41072368.0,147167824.0
KNA,1999,27930712.0,152771968.0
KNA,2000,32579985.0,195731485.0
KNA,2001,30949175.0,189071199.0
KNA,2002,38972969.0,201307838.0
KNA,2003,40929756.0,199375181.0
KNA,2004,40247025.0,182680799.0
KNA,2005,34305700.0,210241064.0
KNA,2006,39705571.0,249531329.0
KNA,2007,34088992.0,271670421.0
KNA,2008,51167861.0,324785527.0
KNA,2009,37674175.0,295754201.0
KNA,2010,32013187.0,269821940.0
KNA,2011,44886028.0,246655292.0
KNA,2012,47651109.0,224279868.0
KNA,2013,40412323.0,248788181.0
KNA,2014,39158655.0,267961678.0
KNA,2015,31700496.629,297068669.761
KNA,2016,36864707.087,333779255.783
KNA,2017,33245644.228,308946849.494
KOR,1988,60567859200.0,51807522816.0
KOR,1989,62356678863.0,61455781707.0
KOR,1990,65015704323.0,69839520986.0
KOR,1991,71869964288.0,81519706112.0
KOR,1992,76631449600.0,81758330880.0
KOR,1993,82232115200.0,83793960960.0
KOR,1994,96007667712.0,102342533120.0
KOR,1995,125056450560.0,135112900608.0
KOR,1996,129712545792.0,150334291968.0
KOR,1997,136151023616.0,144614211584.0
KOR,1998,132302323712.0,93280911360.0
KOR,1999,143685399426.0,119751244431.0
KOR,2000,172267495379.0,160479262799.0
KOR,2001,150430885651.0,141097085957.0
KOR,2002,162466097148.0,152124371610.0
KOR,2003,193817313718.0,178825838249.0
KOR,2004,253844608908.0,224460924213.0
KOR,2005,284418167174.0,261235582842.0
KOR,2006,325457247330.0,309379478872.0
KOR,2007,371477103604.0,356841657966.0
KOR,2008,422003479066.0,435270540291.0
KOR,2009,363531063379.0,323081674754.0
KOR,2010,466380619660.0,425208007078.0
KOR,2011,555208897965.0,524405223775.0
KOR,2012,547854447999.0,519575597289.0
KOR,2013,559618558899.0,515572970448.0
KOR,2014,573074773090.0,525556977998.0
KOR,2015,526753006361.0,436486934609.0
KOR,2016,495417715559.0,406181944067.0
KOR,2017,573627368937.0,478469167573.0
KOR,2018,604807317420.0,535183373387.0
KOR,2019,542171769089.0,503262910727.0
KOR,2020,512419287526.0,467590776025.0
KOR,2021,644372936752.0,615072659909.0
KOR,2022,683550925677.0,731361419922.0
KOR,2023,631804230615.0,642549800743.0
KOR,2024,683127018292.0,631727134467.0
KWT,2000,19399475513.0,7156496202.0
KWT,2001,16164756731.0,7869465038.0
KWT,2002,15406421027.0,9007315385.0
KWT,2003,20638164292.0,10991765434.0
KWT,2004,28647976843.0,12630613695.0
KWT,2006,56003316716.0,17239735172.0
KWT,2007,62691155983.0,21362495235.0
KWT,2008,87457022363.0,24839591041.0
KWT,2009,51936562953.0,
KWT,2010,62698237006.0,22691403866.0
KWT,2011,102695762451.0,25141991714.0
KWT,2013,114404079435.0,29645607309.0
KWT,2014,101131954619.0,31488655172.0
KWT,2015,54120957085.627,30957201416.518
KWT,2016,46235357009.172,30784103261.453
KWT,2017,54991871282.124,33597829177.375
KWT,2018,71941444555.0,35866655317.0
KWT,2019,64482124989.0,33530892789.0
KWT,2020,40166147337.0,28344378640.0
KWT,2021,63129693952.0,31885707161.0
KWT,2022,99775063585.52,35926121142.256
KWT,2023,83980439998.039,37489752323.755
LAO,2010,1908744656.0,1836634470.0
LAO,2011,1898021883.0,2582095400.0
LAO,2012,1597135450.0,2597521432.0
LAO,2013,2987771796.0,3552279810.0
LAO,2014,2572201001.0,4452378889.0
LAO,2015,2985095357.0,3778389213.0
LAO,2016,3124168977.0,4107068454.0
LAO,2017,4909733654.96,5159709477.1
LAO,2018,5814806369.18,5848036260.28
LAO,2019,5809346160.778,5797444591.279
LAO,2020,5086886923.476,5013635838.628
LAO,2021,7164605459.07,5871286079.03
LAO,2022,9563892088.125,7615873839.624
LAO,2023,6042417591.685,7075164401.132
LBN,1997,642229248.0,7437826048.0
LBN,1998,660939840.0,7053862912.0
LBN,1999,676761280.0,6205816832.0
LBN,2000,714340424.0,6226795136.0
LBN,2001,889296930.0,7290372448.0
LBN,2002,1045493207.0,6443840727.0
LBN,2003,1523934413.0,7167481673.0
LBN,2004,1744957000.0,9385039000.0
LBN,2005,1879013000.0,9326988000.0
LBN,2006,2282513738.0,9395085285.0
LBN,2007,2816320674.0,11814556538.0
LBN,2008,3478305474.0,16136466067.0
LBN,2009,3484154763.0,16231585205.0
LBN,2010,4254184915.0,17969734783.0
LBN,2011,4266856015.0,20162637390.0
LBN,2012,4446163434.0,21146549423.0
LBN,2013,3937065938.0,21234205985.0
LBN,2014,3312205568.0,20487427600.0
LBN,2015,2953388639.63,18599766657.832
LBN,2016,2976561583.0,18702745744.0
LBN,2017,2844446138.102,19586709383.014
LBN,2018,2952759932.453,19982944051.103
LBN,2019,3731340090.67,19239178794.25
LBN,2020,3807461182.0,11354653390.0
LBN,2021,4229976738.0,13856703728.0
LBN,2022,3862245374.0,19500198659.0
LBN,2023,4560693573.0,18122412183.0
LBR,2017,194668613.0,1286607965.0
LBR,2018,163436765.57,1580655136.604
LBR,2019,271170307.459,1219686130.736
LBR,2020,418056728.458,1186079843.774
LBR,2021,171669094.54,1701153714.939
LBR,2022,202888717.47,1917409559.665
LBR,2023,153702571.16,2163463648.392
LBY,2007,32503486809.0,6748809550.0
LBY,2008,44696436406.0,9116481950.0
LBY,2009,27255515045.0,12859378718.0
LBY,2010,36440413733.0,17674367918.0
LBY,2016,20135528255.464,10448764403.981
LBY,2017,20135528255.464,9253728381.226
LBY,2018,30040892184.511,13472909218.113
LBY,2019,29285909087.914,15663796204.0
LCA,1992,123945592.0,303263296.0
LCA,1993,119605592.0,299192288.0
LCA,1994,94849392.0,301765440.0
LCA,1995,108967568.0,306020288.0
LCA,1996,79506648.0,313504864.0
LCA,1997,61250064.0,332204000.0
LCA,1998,53812920.0,328167360.0
LCA,1999,55678468.0,354544192.0
LCA,2000,43366634.0,355056465.0
LCA,2001,44809121.0,275834024.0
LCA,2002,62058376.0,314986937.0
LCA,2003,62532940.0,407686872.0
LCA,2004,79782364.0,421582451.0
LCA,2005,64220340.0,485774644.0
LCA,2006,93745601.0,592368190.0
LCA,2007,52455284.0,613907538.0
LCA,2008,164022458.0,655737373.0
LCA,2009,253660394.0,617089351.0
LCA,2010,215067728.0,646866188.0
LCA,2011,137042116.0,705014389.0
LCA,2012,76289129.0,656005922.0
LCA,2013,154530105.0,887549998.0
LCA,2014,146292262.0,642099093.0
LCA,2015,180596808.0,583428558.0
LCA,2016,119806601.0,668503690.0
LCA,2017,141655244.437,663692157.611
LCA,2018,116813983.63,672941162.65
LCA,2019,97255260.21,623792718.07
LCA,2020,67424831.6,532913977.08
LKA,1990,1912600064.0,2634112512.0
LKA,1991,1987225285.0,3089681829.0
LKA,1992,2453985025.0,3419231092.0
LKA,1993,2846941623.0,3742900641.0
LKA,1994,3209662464.0,4483340800.0
LKA,1999,4467271168.0,5338225152.0
LKA,2000,5337517843.0,6177815058.0
LKA,2001,4723871679.0,5417779168.0
LKA,2002,4722972860.0,6038677070.0
LKA,2003,4867830504.0,6514295591.0
LKA,2004,5466642794.0,7852070730.0
LKA,2005,6159855307.0,8307067738.0
LKA,2006,6760001046.0,9773149992.0
LKA,2007,7661314769.0,11385744139.0
LKA,2008,8176816898.0,13629062682.0
LKA,2009,7121490779.0,9431850987.0
LKA,2010,8304051802.0,12353707838.0
LKA,2011,10011281529.0,19696479835.0
LKA,2012,9369784036.0,17884922005.0
LKA,2013,10004878922.0,17930809142.0
LKA,2014,11295485897.0,19244461188.0
LKA,2015,10439729662.0,18967230642.0
LKA,2016,10545893296.0,19500757049.0
LKA,2017,11741036786.088,21316199950.271
LKA,2019,11974156365.942,19474314226.007
LKA,2020,10706858044.323,15607090046.609
LKA,2021,13331248583.322,21501894170.163
LKA,2022,13592124433.48,17559536533.469
LKA,2023,12052497548.941,16386223816.91
LKA,2024,12109626421.072,18391576417.071
LSO,2000,,302619989.25
LSO,2001,299382881.523,552578606.536
LSO,2002,342028310.888,685640400.438
LSO,2003,420197810.214,1052053878.273
LSO,2004,958207688.89,1177931928.255
LSO,2005,403069912.947,754946450.15
LSO,2006,692910882.266,799615982.587
LSO,2007,536290021.522,862495075.024
LSO,2008,709878822.032,722806686.288
LSO,2009,602545142.901,806257352.901
LSO,2010,487296344.418,1171821370.342
LSO,2011,752623433.839,1324175808.945
LSO,2012,666184167.447,1466989431.016
LSO,2013,358575488.191,1641952431.041
LSO,2014,816326250.998,1405293358.971
LSO,2015,605922653.454,1421235144.187
LSO,2016,664111776.875,1355765056.081
LSO,2017,718669940.038,1664179036.39
LSO,2018,882385316.786,1624617304.713
LSO,2019,894907477.401,1589484996.016
LSO,2020,837285557.219,1280602129.636
LSO,2021,948535188.45,1667948698.666
LSO,2022,899655994.064,1869437130.332
LSO,2023,829902338.925,1721616288.468
LTU,1994,2029000000.0,2588999986.0
LTU,1995,2705662208.0,3648539392.0
LTU,1996,3356355072.0,4558530048.0
LTU,1997,3862455552.0,5643365888.0
LTU,1998,3710731520.0,5793748992.0
LTU,1999,3003828561.0,4834490072.0
LTU,2000,3809411151.0,5456480316.0
LTU,2001,4583049510.0,6353270703.0
LTU,2002,5475632489.0,7709298630.0
LTU,2003,7162369874.0,9803621823.0
LTU,2004,9302608608.0,12379187104.0
LTU,2005,11781752803.0,15510441646.0
LTU,2006,14135189599.0,19388387912.0
LTU,2007,17162395776.0,24445067457.0
LTU,2008,23769895309.0,31294662543.0
LTU,2009,16496339312.0,18340632878.0
LTU,2010,20813922632.0,23378047393.0
LTU,2011,28068648237.0,31801287866.0
LTU,2012,29652662128.0,32237640017.0
LTU,2013,32599742784.0,34813224764.0
LTU,2014,32394296287.0,35217366877.0
LTU,2015,25411022244.0,28176441602.0
LTU,2016,25022652473.8,27391399189.67
LTU,2017,29888104257.8,32246872649.46
LTU,2018,33334576736.83,36501414404.61
LTU,2019,33150771896.81,35759415639.48
LTU,2020,32790372365.0,33313760619.0
LTU,2021,40698383278.78,44476452628.43
LTU,2022,46501899036.0,55110147908.0
LTU,2023,42625691925.0,48418282581.0
LTU,2024,39720644371.0,44757934350.0
LUX,1999,7673970126.0,10346585824.0
LUX,2000,7876174863.0,10592383579.0
LUX,2001,8259975150.0,11187657219.0
LUX,2002,8592956315.0,11528844484.0
LUX,2003,9987082177.0,13646402935.0
LUX,2004,12167836185.0,16771715410.0
LUX,2005,12714922011.0,17585502503.0
LUX,2006,14183095734.0,19640455309.0
LUX,2007,16197286679.0,22288700591.0
LUX,2008,17380796716.0,25498095369.0
LUX,2009,12542132517.0,18770617979.0
LUX,2010,13911259203.0,20399987741.0
LUX,2011,16307879411.0,25971633904.0
LUX,2012,13726902677.0,24284889959.0
LUX,2013,13826005986.0,23934080172.0
LUX,2014,14790882956.0,23850012349.0
LUX,2015,12625702669.0,19296337662.0
LUX,2016,12838381070.0,19123618193.0
LUX,2017,11532881148.218,21081155304.775
LUX,2018,15148367371.381,23118820384.988
LUX,2019,14667446910.457,22673692574.437
LUX,2020,13506053445.568,20882683234.681
LUX,2021,16247126542.139,25537148234.7
LUX,2022,16766113323.445,26642753475.904
LUX,2023,16343853042.807,25214726111.744
LUX,2024,15635537468.429,24907661647.674
LVA,1994,989689664.0,1241478784.0
LVA,1995,1305006592.0,1818007680.0
LVA,1996,1443301376.0,2319496960.0
LVA,1997,1671602048.0,2720941056.0
LVA,1998,1811128064.0,3191363072.0
LVA,1999,1723793807.0,2946780984.0
LVA,2000,1486751176.04,2541534185.442
LVA,2001,1601115193.866,2805548324.377
LVA,2002,1895462153.968,3360036455.453
LVA,2003,2656681428.068,4810817136.298
LVA,2004,3805358822.653,6734913290.245
LVA,2005,5112684064.824,8615425220.662
LVA,2006,5883484787.528,11395514303.729
LVA,2007,7878617579.102,15171250893.519
LVA,2008,9268423118.537,15750540051.367
LVA,2009,7148939953.219,9346321657.962
LVA,2010,8850801231.0,11143287701.0
LVA,2011,11988196196.0,15430778744.0
LVA,2012,12685521524.0,16082387658.0
LVA,2013,13324704654.0,16778948555.0
LVA,2014,13782781935.396,17127924107.815
LVA,2015,11649939894.566,14095807354.84
LVA,2016,11607295065.319,13736506776.631
LVA,2017,13189947231.041,16053149440.461
LVA,2018,15064999864.072,18612965523.027
LVA,2019,14447101696.605,17767574788.627
LVA,2020,15196527243.77,17315082294.263
LVA,2021,19458821916.273,23085527945.038
LVA,2022,22494202398.607,27901013028.901
LVA,2023,20594420290.851,25307969751.439
LVA,2024,20220062958.265,23466752101.309
MAC,1991,1688952064.0,1839269504.0
MAC,1992,1786088448.0,1948183936.0
MAC,1993,1796751872.0,1996407552.0
MAC,1994,1872180224.0,2089227264.0
MAC,1995,2024681088.0,2025300224.0
MAC,1996,2100014464.0,1991975040.0
MAC,1997,2282087168.0,2076626176.0
MAC,1998,2134607360.0,1947667072.0
MAC,1999,2196667904.0,2035867008.0
MAC,2000,2652958737.258,2182373147.115
MAC,2001,2370514687.518,2297230049.421
MAC,2002,2455065780.212,2594063332.762
MAC,2003,2616417144.897,2789342579.401
MAC,2004,2785295504.743,3544747281.002
MAC,2005,2295983185.263,3969935206.894
MAC,2006,2297736093.633,4644079413.969
MAC,2007,2099720602.495,5512894419.107
MAC,2008,1590879298.205,5426033975.003
MAC,2009,718785902.02,4669349407.97
MAC,2010,521166520.626,5567214037.745
MAC,2011,563741761.085,7872122714.355
MAC,2012,714328310.25,8917896049.069
MAC,2013,831631092.746,10230703550.648
MAC,2014,938149443.955,11308563273.185
MAC,2015,1339012620.0,10602579550.0
MAC,2016,1256603099.0,8924463347.0
MAC,2017,996665232.347,9480359433.417
MAC,2018,1156591871.59,11181018891.256
MAC,2019,1023983031.051,12024018851.18
MAC,2020,1024581530.278,11950497157.003
MAC,2021,1392424900.553,19346654858.508
MAC,2022,1366737776.836,17430546390.115
MAC,2023,1221552447.076,17560700573.09
MAC,2024,1069632646.526,15892307529.639
MAR,1993,3695944960.0,6658842112.0
MAR,1994,4034587392.0,7193677312.0
MAR,1995,4718877184.0,8540476416.0
MAR,1996,4741999616.0,8253436928.0
MAR,1997,4674169856.0,7877528576.0
MAR,1998,7155267072.0,10287315968.0
MAR,1999,7502914560.0,10787588096.0
MAR,2000,7422156284.578,11537436321.51
MAR,2001,7133587748.33,11047745645.035
MAR,2002,7825354495.219,11834561102.559
MAR,2003,8738340951.566,14209445522.077
MAR,2004,9870178797.041,17759209490.185
MAR,2005,11197412931.234,20795698231.749
MAR,2006,12731302741.583,23935925689.866
MAR,2007,15321254739.863,31887965718.162
MAR,2008,20094617472.692,42061223013.455
MAR,2009,14027368733.26,32757114994.317
MAR,2010,17764791264.0,35378881794.0
MAR,2011,21649934076.0,44262937485.0
MAR,2012,21417184362.0,44789781626.0
MAR,2013,21965433272.0,45186368247.0
MAR,2014,23815815609.0,46191742594.0
MAR,2015,22336935399.466,38130232220.621
MAR,2016,22858288521.0,41696101721.0
MAR,2017,25624297849.484,45039093063.727
MAR,2018,29345572116.804,51293051348.697
MAR,2019,29582399076.054,51048929466.402
MAR,2020,27702724584.423,44526432144.97
MAR,2021,36585224951.204,58677639334.211
MAR,2022,42183470726.353,72577705679.007
MAR,2023,42462806869.922,70644998459.912
MDA,1994,565998376.0,659268656.0
MDA,1995,745527168.0,840707392.0
MDA,1996,794994752.0,1072267520.0
MDA,1997,567758895.0,746783370.0
MDA,1998,631815360.0,1023449920.0
MDA,1999,464166496.0,586569984.0
MDA,2000,471534737.0,776993793.0
MDA,2001,568126635.0,892475652.0
MDA,2002,643905065.0,1038367696.0
MDA,2003,790296669.0,1402442035.0
MDA,2004,985173195.0,1768533736.0
MDA,2005,1091254570.0,2292292371.0
MDA,2006,1051600710.0,2693162630.0
MDA,2007,1341797788.0,3689868312.0
MDA,2008,1591416136.0,4898762524.0
MDA,2009,1282980994.0,3278270205.0
MDA,2010,1541486761.0,3855288845.0
MDA,2011,2216814952.0,5191271351.0
MDA,2012,2161879421.0,5212928364.0
MDA,2013,2428303313.0,5492393273.0
MDA,2014,2339529843.0,5316959167.0
MDA,2015,1966837314.0,3986820641.0
MDA,2016,2044538846.0,4020359283.0
MDA,2017,2425118752.0,4831414613.0
MDA,2018,2706818216.0,5764281783.0
MDA,2019,2779164783.0,5842487249.0
MDA,2020,2467106513.0,5415991179.0
MDA,2021,3144504817.0,7176764126.0
MDA,2022,4332145453.0,9218981583.0
MDA,2023,4048616803.0,8673671693.0
MDA,2024,3555062064.0,9065188186.0
MDG,1990,292420992.0,569311040.0
MDG,1991,295377792.0,406321728.0
MDG,1992,268887744.0,391342912.0
MDG,1993,261727120.0,468596320.0
MDG,1994,326612992.0,431707968.0
MDG,1995,359872512.0,549520064.0
MDG,1996,299049408.0,602119488.0
MDG,1997,277755424.0,573047296.0
MDG,1998,234558096.0,556789568.0
MDG,1999,232759000.0,505340536.0
MDG,2000,859249278.538,990196731.625
MDG,2001,925821980.169,913103283.305
MDG,2002,662527538.747,600474971.353
MDG,2003,971639762.003,1298775907.946
MDG,2004,1004574857.138,1760843687.371
MDG,2005,852530550.561,1709145640.942
MDG,2006,985928644.484,1743507598.677
MDG,2007,1314187477.446,2501498467.649
MDG,2008,1672353743.354,3900909147.275
MDG,2009,1087844386.071,3173722501.781
MDG,2010,1054610882.204,2554384717.016
MDG,2011,1479708850.196,2963205829.155
MDG,2012,1202142999.745,2483782352.949
MDG,2013,1627763846.012,2705881453.926
MDG,2014,2230941321.382,3330504594.304
MDG,2015,2133403308.279,2929328285.021
MDG,2016,2264204636.834,2971236798.518
MDG,2017,2929542464.623,3698050516.604
MDG,2018,3128089203.906,4065889706.233
MDG,2019,2682511868.645,3935472286.247
MDG,2020,2018941781.35,3219637960.707
MDG,2021,2788495475.762,4408227174.745
MDG,2022,3721456240.905,5612685071.515
MDG,2023,3282849543.544,4816555845.013
MDV,1995,49804380.0,267906544.0
MDV,1996,59404352.0,301655456.0
MDV,1997,70214168.0,348840832.0
MDV,1998,74625744.0,353963520.0
MDV,1999,63951212.0,402151232.0
MDV,2000,76195782.0,388585928.0
MDV,2001,76688392.0,387885184.0
MDV,2002,90756518.0,391722229.0
MDV,2003,112962652.0,470783245.0
MDV,2004,169740947.0,641816856.0
MDV,2005,154174655.0,744864586.0
MDV,2006,135603308.0,926525089.0
MDV,2007,108170984.0,1096290117.0
MDV,2008,126363406.0,1387508929.0
MDV,2009,76665464.0,966136180.0
MDV,2010,74202946.0,1095116285.0
MDV,2011,121993061.0,1411701092.0
MDV,2012,161606754.0,1554501652.0
MDV,2013,166504976.0,1733283812.0
MDV,2014,144839922.0,1992748786.0
MDV,2015,144172352.0,1896850040.0
MDV,2016,139592790.0,2127968569.0
MDV,2017,199345279.357,2359606355.418
MDV,2018,181711401.081,2961026844.005
MDV,2019,158015478.22,2887030894.364
MDV,2020,162814788.896,1837987690.239
MDV,2021,151293266.49,2573550735.388
MDV,2022,158399891.643,3522642777.19
MDV,2023,162055101.628,3489004654.156
MEX,1990,26344665088.0,29559513088.0
MEX,1991,26956705792.0,38073315328.0
MEX,1992,46194884608.0,61924225024.0
MEX,1993,51886415872.0,65271992320.0
MEX,1994,60618563584.0,79334973440.0
MEX,1995,79540658176.0,72452988928.0
MEX,1996,95661170688.0,89355034624.0
MEX,1997,110046904320.0,111983247360.0
MEX,1998,117325348864.0,125323755520.0
MEX,1999,136262811648.0,141955596288.0
MEX,2000,166294339530.0,174397202141.0
MEX,2001,158386216926.0,168376890806.0
MEX,2002,160750540171.0,168650540779.0
MEX,2003,164906508836.0,170545787086.0
MEX,2004,187980442491.0,196808374762.0
MEX,2005,214207305610.0,221818979783.0
MEX,2006,249960545529.0,256085920260.0
MEX,2007,271821215424.0,281926513230.0
MEX,2008,291264808810.0,308583119940.0
MEX,2009,229712337305.0,234384531886.0
MEX,2010,298305075136.0,301481733926.0
MEX,2011,349326581717.0,350842805606.0
MEX,2012,370706658359.0,370751407489.0
MEX,2013,379949273136.0,381210149461.0
MEX,2014,396890473226.0,399984248389.0
MEX,2015,380556088682.0,395253856855.0
MEX,2016,373953613840.0,387087412856.0
MEX,2017,409396272990.0,420394590810.0
MEX,2018,450683646625.0,464294259444.0
MEX,2019,460603695808.0,455235784381.0
MEX,2020,416982170486.0,382979895758.0
MEX,2021,494460765005.0,505715615701.0
MEX,2022,577730713416.0,604614616109.0
MEX,2023,592997234309.0,598475394782.0
MEX,2024,618982287354.0,625874238473.0
MKD,1994,1086334208.0,1484081664.0
MKD,1995,1204036608.0,1718889856.0
MKD,1996,1147436672.0,1626900864.0
MKD,1997,1236803584.0,1778488832.0
MKD,1998,1310675456.0,1914646016.0
MKD,1999,1191261568.0,1776133248.0
MKD,2000,1322616878.47,2093871485.1
MKD,2001,1157506357.52,1693600098.87
MKD,2002,1115526771.31,1995154132.85
MKD,2003,1366988575.26,2306343407.29
MKD,2004,1675877048.3,2931622621.82
MKD,2005,2042295601.12,3232834156.54
MKD,2006,2415160679.93,3752241416.66
MKD,2007,3398268022.65,5280582757.37
MKD,2008,3990642204.86,6882652006.88
MKD,2009,2708486778.72,5072648626.1
MKD,2010,3351429173.89,5474483348.05
MKD,2011,4478313344.0,7027162087.0
MKD,2012,4015402908.0,6522387659.0
MKD,2013,4298765881.0,6619586359.0
MKD,2014,4964132180.0,7301343253.0
MKD,2015,4530076212.74,6426766740.56
MKD,2016,4852151437.17,6833595255.88
MKD,2017,5682803081.19,7730126780.69
MKD,2018,6906336855.13,9051677474.06
MKD,2019,7195140900.687,9445513386.92
MKD,2020,6633215704.077,8709069348.92
MKD,2021,8186314637.628,11389533968.13
MKD,2022,8729355719.18,12755183886.6
MKD,2023,8994857556.835,12052389309.404
MKD,2024,8423004910.85,11966612317.34
MLI,1996,409521792.0,790290880.0
MLI,1997,302353152.0,680801472.0
MLI,1998,446843808.0,834329344.0
MLI,1999,501750240.0,827144704.0
MLI,2000,472920393.0,707498610.0
MLI,2001,712872539.0,987956836.0
MLI,2002,852176849.0,927153814.0
MLI,2003,1007432000.0,1271095915.0
MLI,2004,987483075.0,1364422211.0
MLI,2005,1075106506.0,1543598939.0
MLI,2006,1526125030.0,1819763040.0
MLI,2007,1440624796.0,2184847362.0
MLI,2008,1918264275.0,3338925050.0
MLI,2010,1996261290.0,4703502882.0
MLI,2011,2374496601.0,3351538885.0
MLI,2012,2610386505.0,3462655072.0
MLI,2016,2847593565.0,3845404761.0
MLI,2017,1902730073.414,4336565281.651
MLI,2018,3633806900.487,4619314071.227
MLI,2019,3643236512.125,5048548619.874
MLT,1994,1557655936.0,2440715008.0
MLT,1995,1913218048.0,2941744384.0
MLT,1996,1747885952.0,2802324992.0
MLT,1997,1644257280.0,2553495296.0
MLT,1998,1832752768.0,2666498816.0
MLT,1999,1979632128.0,2840153600.0
MLT,2000,2442762625.0,3399959136.0
MLT,2001,1758218235.0,2725032393.0
MLT,2002,2126266232.0,2839178669.0
MLT,2003,2466970737.0,3402368654.0
MLT,2004,2631727830.0,4153374583.0
MLT,2005,2430591661.0,3865229252.0
MLT,2006,2847260492.0,4395512725.0
MLT,2007,3158339102.0,4947024161.0
MLT,2008,3028516490.0,5140832421.0
MLT,2009,2280269219.0,4034116625.0
MLT,2010,3716753993.0,5732174585.0
MLT,2011,5278693591.0,7395938428.0
MLT,2012,5646270198.0,7896220752.0
MLT,2013,5206239197.0,7525360716.0
MLT,2014,4970788422.0,8445208701.0
MLT,2015,3915447978.0,6788000921.0
MLT,2016,4038642974.0,7181978806.0
MLT,2017,4077731851.862,6827870815.655
MLT,2018,3868514079.301,7204023522.916
MLT,2019,4142922134.691,8211008645.136
MLT,2020,2831908163.132,5736087959.209
MLT,2021,3066831630.829,7140682683.534
MLT,2022,3257370045.587,8562553654.723
MLT,2023,3466576103.437,8390918749.579
MLT,2024,3782094202.1,9446668405.461
MMR,1992,449383680.0,618432384.0
MMR,2001,,2896279340.0
MMR,2010,8873435869.14,4865894628.71
MMR,2011,8127869283.0,8571168203.0
MMR,2012,9053439163.0,7849397741.0
MMR,2013,11436327736.0,12009121610.0
MMR,2014,11451860540.057,16231476252.662
MMR,2015,11431792163.645,16913265487.743
MMR,2016,11672717460.09,15695737666.803
MMR,2017,13877953288.756,19253455113.512
MMR,2018,16702158762.006,19355065822.857
MMR,2019,18117605305.497,18611011075.685
MMR,2020,16949755291.155,17968640960.94
MMR,2021,15153407713.213,14326567729.281
MMR,2022,17084512890.428,17403358930.55
MMR,2023,14752993056.935,16440463121.201
MMR,2024,14923806107.674,12452129194.946
MNE,2006,556459015.0,1841505244.0
MNE,2007,626289117.0,2867309516.0
MNE,2008,616616100.0,3731167872.0
MNE,2009,387540282.0,2313139288.0
MNE,2010,436575412.0,2181940294.0
MNE,2011,627531806.0,2544044492.0
MNE,2012,468788331.0,2336353472.0
MNE,2013,494375744.0,2348872515.0
MNE,2014,440658741.0,2366751420.0
MNE,2015,353079512.0,2050169682.0
MNE,2016,355060373.935,2282529249.928
MNE,2017,420870887.949,2610535972.025
MNE,2018,465997357.543,3002864021.668
MNE,2019,463202279.009,2908435630.995
MNE,2020,409845585.515,2394119591.813
MNE,2021,515916303.811,2945526101.317
MNE,2022,736364127.167,3722463179.729
MNE,2023,722520232.811,4116052842.255
MNE,2024,660692485.087,4398798289.734
MNG,1996,424266880.0,450924416.0
MNG,1997,451434112.0,467845248.0
MNG,1998,345071808.0,488870432.0
MNG,1999,358194368.0,510288928.0
MNG,2000,535600146.0,614507473.0
MNG,2001,523223393.0,630122420.0
MNG,2002,480453494.0,
MNG,2003,615867136.0,801010994.0
MNG,2004,856009381.0,1021145584.0
MNG,2005,1064384730.0,1182558833.0
MNG,2006,1542321443.0,1485599162.0
MNG,2007,1886552768.0,2117033711.0
MNG,2013,4269055846.0,6357821461.0
MNG,2014,5774330896.0,5131455440.0
MNG,2015,4669280457.0,3796591418.0
MNG,2016,4916326458.0,3339603834.0
MNG,2017,6200592951.84,4337319902.0
