country,year,Export,Import,ILO
PAN,2011,15895615039.0,23381758781.0,288.218
PAN,2012,16765633311.0,27208555218.0,295.028
PAN,2013,15575568825.0,25708846669.0,336.699
PAN,2014,13777171945.0,24771140827.0,340.37
PAN,2015,12043377104.0,22503479723.0,324.461
PAN,2016,10843210513.0,20926278918.0,325.672
PAN,2017,11091556992.0,21917361577.0,331.245
PAN,2018,11480107616.0,22974913294.0,350.418
PAN,2019,10478059526.0,21484233253.0,340.142
PAN,2020,8658798915.0,14716521688.0,301.138
PAN,2021,3781922651.0,13312799623.0,293.25
PAN,2022,3652153568.0,15224036569.0,162.038
PAN,2023,3366820480.0,14520871959.0,338.29
PAN,2024,1158357714.0,13986979422.0,327.402
PER,2000,6322421097.0,7414903057.0,1641.695
PER,2001,6825610607.0,7315939125.0,1766.28
PER,2002,7665213522.0,7493004117.0,1763.118
PER,2003,9026639026.0,8414051393.0,1724.84
PER,2004,12726496792.0,10101027450.0,1983.866
PER,2005,17114288769.0,12501829885.0,1973.477
PER,2006,23764896761.0,15311558831.0,2143.565
PER,2007,28084585255.0,20368278180.0,2469.77
PER,2008,31288211596.0,29952802806.0,2564.86
PER,2009,26738259539.0,21813514041.0,2634.253
PER,2010,38402212725.3,36252642200.16,2775.566
PER,2011,46386021919.4,37891035250.21,2772.219
PER,2012,52436073303.41,58795680784.546,2946.699
PER,2013,48114378766.99,60574877030.49,2978.44
PER,2014,38645855012.3,42177197900.894,2917.783
PER,2015,37278004119.33,49155719392.77,2942.643
PER,2016,36309958803.5,36147726687.666,2927.075
PER,2017,44237949422.71,39763913902.3,2859.054
PER,2018,48015148375.34,43142519807.172,2894.809
PER,2019,46131564759.4,42376434141.489,2935.975
PER,2020,38757234044.11,36064030332.602,2498.23
PER,2021,56260115202.756,51177707721.21,3010.807
PER,2022,58172421866.18,60246353945.637,2958.502
PER,2023,64355040435.0,52163918741.49,2879.787
PHL,2012,51995223994.0,65349780522.0,5743.094
PHL,2013,56697802975.0,65705431237.0,5936.905
PHL,2014,61809755230.0,67718868519.0,6070.085
PHL,2015,58648083080.0,70153466327.0,6337.248
PHL,2016,56312747948.0,85908572116.0,7159.489
PHL,2017,68712611186.0,101889431966.0,7370.042
PHL,2018,67487668298.0,115038016454.94,7846.222
PHL,2019,70926674490.0,117247264757.0,8110.727
PHL,2020,65214435072.0,95066801050.0,7206.306
PHL,2021,74619528755.0,124390447217.0,7745.66
PHL,2022,78928518085.0,145880017845.0,8454.366
PLW,2014,11400373.0,164988625.0,0.638
POL,2000,30955677000.0,48127384000.0,4481.052
POL,2001,35367141000.0,49447434000.0,12538.649
POL,2002,40253902000.0,54266342000.0,12049.771
POL,2003,52755502000.0,67146113000.0,11848.244
POL,2004,73778879602.0,88151095911.0,3976.099
POL,2005,89378002388.0,101534762732.0,4127.135
POL,2006,109584070673.0,125642274681.0,4373.813
POL,2007,138784983216.0,164172482403.0,4681.342
POL,2008,171859897632.0,210478513051.0,5039.086
POL,2009,136641304601.0,149569835644.0,4924.998
POL,2010,157064948463.0,174127590293.0,4681.436
POL,2011,188105090147.0,209191546426.0,4769.163
POL,2012,179603599442.0,191430111658.0,4735.353
POL,2013,203847917759.0,205613792660.0,4739.266
POL,2014,214476794173.0,216687292345.0,4827.079
POL,2015,194461157270.0,189696473787.0,4896.364
POL,2016,196455269598.0,188517818933.0,5074.232
POL,2017,221307621302.0,217978575741.0,5180.463
POL,2018,261815268525.0,267699886888.0,5218.852
POL,2019,251864773270.0,246653880235.0,5260.325
POL,2020,254169031902.0,254660433330.0,5097.331
POL,2021,317832124942.0,335451322206.0,5121.356
POL,2022,365750693518.0,386969091653.0,5137.889
POL,2023,381932840227.0,371400902135.0,5019.521
PRT,2000,24327667762.0,39878842403.0,1730.183
PRT,2001,24086405739.0,39456360071.0,1712.362
PRT,2002,25825579640.0,40032082325.0,1722.571
PRT,2003,31833580815.0,47166165432.0,1665.594
PRT,2004,44354988764.0,68222019741.0,1574.942
PRT,2005,38672068551.0,63903733547.0,1533.744
PRT,2006,44777435756.0,70707161372.0,1539.429
PRT,2007,52483606244.0,82267209952.0,1540.04
PRT,2008,57246284833.0,94553785723.0,1483.417
PRT,2009,44249979857.0,71810896681.0,1381.505
PRT,2010,49414051268.0,77682426213.0,1335.09
PRT,2011,59588301885.0,82923617602.0,1271.429
PRT,2012,58140499722.0,72506492414.0,1140.965
PRT,2013,62794139450.0,75713900496.0,1046.507
PRT,2014,63834385666.0,78395890972.0,1070.216
PRT,2015,55045025717.804,66909182383.971,1104.67
PRT,2016,55371549249.577,67952834136.564,1123.516
PRT,2017,62116840516.277,78746119203.744,1173.929
PRT,2018,74135905807.867,95629298715.055,1204.605
PRT,2019,67064074174.946,89541379731.222,1206.555
PRT,2020,61400262160.668,77834419563.82,1193.334
PRT,2021,75242766894.064,98337110276.911,1176.601
PRT,2022,82559524451.56,115291040249.926,1228.735
PRT,2023,83908917683.589,113486252512.059,1286.87
PRT,2024,85813703968.446,115997231713.458,1262.334
PRY,2001,2356518656.0,2181917183.0,350.962
PRY,2002,2328799961.0,1661284698.0,326.323
PRY,2003,2584532112.0,1926600855.0,352.176
PRY,2004,2874456410.0,2657966934.0,397.376
PRY,2005,3152567667.0,3260074994.0,388.789
PRY,2006,3472353969.0,4774827247.0,406.604
PRY,2007,4723553436.0,5874802002.0,466.423
PRY,2008,6407111559.0,9061828536.0,494.427
PRY,2009,5079610331.0,6961625845.0,498.702
PRY,2010,6516534823.0,10033465850.0,538.67
PRY,2011,7776442112.0,12366125655.0,525.268
PRY,2012,7282792069.0,11555136360.0,532.02
PRY,2013,9456253392.0,12142040141.0,557.758
PRY,2014,9635735187.0,12168557587.0,607.828
PRY,2015,8327546291.0,10291213118.0,642.103
PRY,2016,8501157586.05,9750225849.0,606.257
PRY,2017,8679833045.0,11873407129.0,626.373
PRY,2018,9042140680.0,13333951365.0,615.327
PRY,2019,7967805030.0,12543968779.0,613.874
PRY,2020,8517891384.0,10216357778.0,630.389
PRY,2021,10570969868.0,13559726270.0,674.893
PRY,2022,9948286364.004,15879584456.7,652.239
PRY,2023,11890536801.81,16104641636.676,583.405
PRY,2024,10879888802.499,17209646705.546,549.281
PSE,2007,512978999.976,3284034987.725,164.063
PSE,2008,558446027.474,3466168179.026,153.722
PSE,2009,518355481.9,3600785374.217,172.298
PSE,2010,575513117.245,3958511884.497,182.419
PSE,2011,745661492.0,4737646994.0,159.824
PSE,2012,782368754.0,4697355942.0,225.522
PSE,2013,900617856.0,5163897459.0,243.166
PSE,2014,943717389.0,5683199332.0,249.976
PSE,2015,957810868.0,5225466656.0,266.877
PSE,2016,926498977.0,5363768017.0,284.052
PSE,2017,1064884138.762,5853849921.214,292.809
PSE,2018,1155634049.695,6539589522.19,299.286
PSE,2019,1103808331.94,6613453678.02,307.765
PSE,2020,1054620844.16,6063434636.806,293.238
PSE,2021,1357640029.17,7829112452.61,330.152
PSE,2022,1525158846.456,9088632136.056,370.427
QAT,2010,74964415453.0,23239545239.0,697.833
QAT,2013,133336974286.326,26861584199.741,794.663
ROU,2000,10366521282.76,13054487960.27,2810.788
ROU,2001,11384993946.81,15551610400.18,2793.276
ROU,2002,13875689074.06,17861459163.15,2889.805
ROU,2003,17618055327.28,24002855001.6,2729.325
ROU,2004,23485311856.3,32663438441.71,2883.467
ROU,2005,27729576248.0,40462566839.4,2775.812
ROU,2006,32633852030.4,51601825618.97,2853.061
ROU,2007,40470699878.66,70414395147.16,2937.476
ROU,2008,49673522431.9,84285770502.49,2960.8
ROU,2009,40578773628.79,54344079521.85,2774.523
ROU,2010,49413386103.0,62006624402.0,2467.044
ROU,2011,62692001406.0,76365284687.0,2435.979
ROU,2012,57904330434.0,70259718629.0,2427.219
ROU,2013,65881441578.0,73452191656.0,2418.09
ROU,2014,69877890844.0,77889070909.0,2491.779
ROU,2015,60605047667.0,69857682405.0,2429.111
ROU,2016,63581004346.0,74604616829.0,2524.562
ROU,2017,70626887499.98,85318177451.14,2611.946
ROU,2018,80077606266.88,97877632897.85,2609.235
ROU,2019,77298748437.44,96644318708.62,2610.394
ROU,2020,71046398784.1,92056306061.86,2533.187
ROU,2021,88389728970.91,116401944588.41,2554.89
ROU,2022,96829601670.3,132699562701.94,2562.877
ROU,2023,100642462676.41,131962913075.36,2552.501
RUS,2009,301796058824.0,170826590309.0,19023.588
RUS,2010,397067520996.0,228911658149.0,18796.184
RUS,2011,516992618221.0,306091490306.0,18879.514
RUS,2012,524766420613.0,316192918041.0,19261.154
RUS,2013,527265918851.0,314945094987.0,19177.347
RUS,2014,497833528848.0,286648776878.0,19096.21
RUS,2015,343907651828.0,182781964814.0,19056.503
RUS,2016,301780443386.44,207440504392.6,18909.533
RUS,2017,379206606018.61,259966680280.2,18918.438
RUS,2018,451494828173.17,240225755863.79,18855.476
RUS,2019,426720332660.17,247161342900.21,18703.123
RUS,2020,337103969643.061,231664185422.99,18166.924
RUS,2021,492313790696.653,293497128020.043,18516.059
RWA,2014,615823959.783,2193977534.67,434.17
RWA,2017,942651251.973,2700353144.339,498.908
RWA,2018,1004201169.351,2828104496.991,606.301
RWA,2019,1131956067.38,3189416682.47,613.986
RWA,2020,1431176312.56,3706644566.69,742.302
RWA,2021,1562504482.7,3736702299.76,566.809
RWA,2022,2019269801.94,5124655978.4,614.009
SDN,2008,11809416527.376,12123695589.221,1108.523
SEN,2015,2611671966.0,5595354746.0,442.166
SEN,2016,2640276916.0,5477912190.0,469.673
SEN,2019,4178514674.51,8143734073.756,976.579
SEN,2022,5710291923.345,12064632482.711,1194.923
SGP,2013,419931654465.025,388046698517.076,381.9
SGP,2014,415418246994.09,377937643311.024,347.5
SGP,2015,357941228869.167,308121655073.491,349.2
SGP,2016,338081970453.751,291908368784.572,328.4
SGP,2017,373072486170.161,327507524337.627,324.1
SGP,2018,411743293747.485,370503520526.988,332.2
SGP,2019,390331757374.414,358974637219.11,312.4
SGP,2020,373683730056.067,328624455636.331,310.2
SGP,2021,457081283281.544,406318349182.047,330.084
SGP,2022,514966127005.218,475412874146.485,342.33
SGP,2023,475348541126.792,422419822234.11,325.639
SLB,2013,489145268.684,580066022.603,33.901
SLE,2014,279253408.0,2056845874.0,97.993
SLE,2018,205368284.276,986898687.8,270.611
SLV,2009,3866080098.33,7325362174.93,488.313
SLV,2010,4499243252.2,8416163087.16,512.02
SLV,2011,5308179072.07,9964507544.15,520.964
SLV,2012,5339088393.31,10257426891.62,536.921
SLV,2013,5519300084.12,10747532925.72,535.222
SLV,2014,5301546008.26,10514175664.82,552.33
SLV,2015,5509047690.07,10293395314.51,591.476
SLV,2016,5420132897.28,9825783205.81,575.368
SLV,2017,5760015207.29,10571509382.68,602.314
SLV,2018,5905411210.93,11464322435.44,624.874
SLV,2019,5904956423.51,11602097258.73,654.577
SLV,2020,4805449504.68,9887884423.01,638.952
SLV,2021,6394888915.91,14617415472.54,660.872
SLV,2022,7115105243.68,17108010282.77,670.177
SLV,2023,6498092242.0,15648326858.96,686.639
SRB,2007,8824700743.0,18553606220.0,801.048
SRB,2008,10972082013.0,22875303751.0,739.124
SRB,2009,8345076235.0,16047433276.0,661.51
SRB,2010,9794515799.0,16734509022.0,612.949
SRB,2011,11779477582.0,19861908142.0,603.821
SRB,2012,11229030695.0,18924891223.0,589.47
SRB,2013,14610779427.0,20550989938.0,597.471
SRB,2014,14843348443.0,20608584765.0,631.124
SRB,2015,13378933798.0,18210171281.0,629.596
SRB,2016,14851777129.0,19230912776.0,664.202
SRB,2017,16959040119.0,22146377217.0,706.958
SRB,2018,19239126973.0,25882635269.0,761.889
SRB,2019,19633048518.0,26730093636.0,795.411
SRB,2020,19500829540.0,26228037382.0,808.71
SRB,2021,25566160915.0,33793017446.0,814.992
SRB,2022,29059511715.0,41143747552.0,836.87
SRB,2023,30934596154.0,39827593654.0,836.198
STP,2017,10562590.924,147049579.311,3.113
SUR,2013,2204441328.0,2308497856.0,31.874
SUR,2015,1814316671.741,1904483138.791,31.241
SUR,2016,1235283176.483,1174910338.641,47.577
SVK,2000,11884547516.0,12774126851.0,782.889
SVK,2001,12635923084.0,14769682306.0,798.307
SVK,2002,14477417105.0,16627735554.0,816.885
SVK,2003,21916964382.0,22600764722.0,829.047
SVK,2004,27864033854.0,29456675922.0,846.546
SVK,2005,31852133630.0,34225828873.0,858.903
SVK,2006,41686247338.0,44758621589.0,893.066
SVK,2007,58036003409.0,59207793369.0,928.254
SVK,2008,70188697344.0,72611558377.0,976.541
SVK,2009,55553022159.0,55159944855.0,897.633
SVK,2010,65289364866.118,65645602040.922,642.749
SVK,2011,78998576809.608,78799145931.063,218.245
SVK,2012,79913380317.268,76333967704.111,874.304
SVK,2013,85173871823.805,80766036927.295,626.092
SVK,2014,85774098879.736,81165275151.103,876.037
SVK,2015,75010058852.796,73104846424.613,661.109
SVK,2016,76990001036.061,74941126942.511,229.686
SVK,2017,83428380735.987,81872734015.513,940.547
SVK,2018,93465539984.579,92985532750.848,937.313
SVK,2019,89920373305.213,90915779957.205,932.518
SVK,2020,86707796106.473,84998491746.844,924.785
SVK,2021,104733320881.922,105141762064.531,710.483
SVK,2022,108238390513.634,115784469709.566,932.917
SVK,2023,117062730020.954,115356036115.328,686.884
SVN,2000,8732145119.0,10114677691.0,334.293
SVN,2001,9252429928.0,10146304376.0,349.134
SVN,2002,10356930502.0,10932233218.0,355.12
SVN,2003,12766870956.0,13852408345.0,330.555
SVN,2004,15878765740.0,17569445218.0,340.128
SVN,2005,17896024019.0,19626300213.0,350.141
SVN,2006,20982712891.0,23013428111.0,339.571
SVN,2007,26551122023.0,29476189619.0,343.37
SVN,2008,29252924301.0,33985543847.0,348.225
SVN,2009,22405415273.0,23901831218.0,323.418
SVN,2010,24434752222.0,26591707913.0,313.491
SVN,2011,28984136412.0,31236842607.0,294.903
SVN,2012,27080021571.0,28382568378.0,284.566
SVN,2013,28628740459.0,29375441105.0,279.728
SVN,2014,30522102229.0,30049305586.0,281.895
SVN,2015,26586979271.0,25870229469.0,290.068
SVN,2016,27657727689.77,26690369758.47,301.125
SVN,2017,31893789564.46,31149443532.62,317.016
SVN,2018,36471278939.42,36267337521.5,324.929
SVN,2019,37574594379.51,38162054184.9,333.207
SVN,2020,37471094173.243,36512669081.431,331.486
SVN,2021,46692128069.11,49067424644.125,290.22
SVN,2022,55306018472.303,59576307658.913,296.353
SVN,2023,59506954977.681,61689903069.76,316.483
SWE,2000,86937360869.0,72766525029.0,1004.772
SWE,2001,76303316484.0,63536271623.0,1028.179
SWE,2002,82983411602.0,67120675767.0,996.892
SWE,2003,102410949441.0,84199455582.0,982.113
SWE,2004,123309700172.0,100832516828.0,963.475
SWE,2005,130263720466.0,111351341748.0,951.161
SWE,2006,147370407950.0,127100924462.0,967.839
SWE,2007,169061476944.0,152822698820.0,979.369
SWE,2008,183880641872.0,168981675433.0,975.167
SWE,2009,131116175379.0,119948706612.0,904.047
SWE,2010,158410621989.0,148788238595.0,898.022
SWE,2011,186898110097.0,176944637697.0,917.689
SWE,2012,172437657005.592,164544938291.16,910.194
SWE,2013,167493221530.984,160587346950.19,896.444
SWE,2014,164677597202.065,162258342753.684,882.813
SWE,2015,140006470767.691,137987266923.559,878.775
SWE,2016,139390774149.229,140695015251.435,887.869
SWE,2017,153158564964.648,153934736436.529,907.598
SWE,2018,165966633517.936,170252578955.795,922.171
SWE,2019,160531242220.729,158958177893.649,940.2
SWE,2020,154935587125.87,149436257458.816,920.853
SWE,2021,189635063199.877,187319607120.962,911.236
SWE,2022,197527811301.403,202997376050.399,898.405
SWE,2023,197533884155.232,193241452517.41,919.269
SWZ,2016,1716356400.31,1536545214.299,69.977
SWZ,2021,2068468810.41,2122858884.91,45.966
SWZ,2023,2095601709.12,2038538969.12,53.244
SYC,2014,1652992306.991,2776595142.659,7.168
SYC,2015,475740784.644,976609182.679,4.064
SYC,2016,483876547.531,1532845668.14,6.523
SYC,2017,3160513528.603,3452594830.878,6.418
SYC,2018,849885247.572,1745336917.025,6.139
SYC,2019,824082560.113,1438003981.558,6.21
SYC,2020,961131158.875,2044950086.081,6.465
SYC,2023,548099876.614,1468094786.253,12.646
TGO,2010,741368662.067,1350349240.807,347.232
TGO,2011,990943083.256,1856364445.448,364.843
TGO,2015,792823173.978,1878133855.428,313.793
TGO,2017,867057011.213,1635573221.637,408.766
TGO,2022,1348260705.697,2791486760.826,613.367
THA,2000,68818989570.0,61921361218.0,5376.408
THA,2007,153571126168.0,143761449814.0,7100.041
THA,2010,195311520256.0,182393379868.0,7852.411
THA,2011,228823972691.0,228483302294.0,7639.084
THA,2012,229544513253.0,247575852399.0,7837.876
THA,2013,228527440414.0,250708238320.0,8199.939
THA,2014,227572764096.0,227931507413.0,8954.178
THA,2015,214309375775.35,202642354491.25,9002.443
THA,2016,215387295500.02,194190234082.14,8924.345
THA,2017,236634037692.85,221514052365.61,8558.259
THA,2018,252485154115.23,249173519017.74,8634.897
THA,2019,246266050278.469,236206439760.276,8592.172
THA,2020,231633852340.051,206150261652.548,8504.42
THA,2021,272005785496.897,267332828928.654,8396.659
THA,2022,287424243392.196,301019948647.819,8711.086
THA,2023,285074082028.583,288499167734.577,8741.86
THA,2024,300759403353.17,307555410756.42,8844.382
TJK,2016,899320312.0,3031462923.96,701.02
TLS,2013,53136023.0,513738509.0,26.572
TLS,2021,458303194.55,542319559.55,31.532
TLS,2022,471773786.06,933461587.088,14.574
TTO,2011,14833927215.784,9473477938.439,173.139
TTO,2012,12864279970.053,11604235152.605,176.466
TTO,2013,18661088930.995,12583601792.031,179.042
TTO,2014,14520345608.15,11246127301.658,177.968
TTO,2015,10747779549.013,9238864060.889,173.483
TTO,2016,7608632115.79,8048587660.633,167.466
TTO,2019,7191889249.851,6338601314.153,150.784
TTO,2020,5519378227.789,4875999395.396,136.049
TTO,2021,8620228624.916,5760698895.64,136.307
TTO,2022,11529004578.974,6202573330.287,136.954
TTO,2023,7820043099.62,9111338566.12,143.356
TUN,2009,14445136032.0,19096173950.0,1013.113
TUN,2010,16426570438.0,22215362061.0,1072.244
TUN,2014,16759747696.0,24793340075.0,770.383
TUN,2019,14944087490.866,21573846826.992,1218.019
TUR,2000,27774906045.0,54502820503.0,1536.482
TUR,2002,36059088599.0,51550081637.0,1181.063
TUR,2003,47252563934.0,69337116726.0,1147.807
TUR,2004,63167152820.0,97537610988.0,4895.424
TUR,2005,73476408143.0,116770589937.0,5289.768
TUR,2006,85534462303.0,139571710376.0,5469.805
TUR,2007,107271749904.0,170062714501.0,5549.928
TUR,2008,132027195626.0,201963574109.0,5681.997
TUR,2009,102142612603.0,140928421211.0,5382.028
TUR,2010,113883219184.0,185544331852.0,5924.298
TUR,2011,134906868830.0,240841676274.0,6377.042
TUR,2012,152461736556.0,236545140909.0,6459.845
TUR,2013,161480914702.0,260822803002.0,6734.761
TUR,2014,166504861795.0,251142429205.0,7222.759
TUR,2015,150982113766.0,213619211455.0,7246.414
TUR,2016,149246999263.0,202189241859.0,7286.867
TUR,2017,164494619316.0,238715127912.0,7482.55
TUR,2018,177168756288.0,231152482645.0,7661.667
TUR,2019,180832721702.0,210345202552.0,7109.372
TUR,2020,169657939777.0,219514372881.0,7033.769
TUR,2021,225214458038.0,271425552445.0,7945.913
TUR,2022,254169747663.0,363710572811.0,8513.111
TUR,2023,255627429011.0,361966912768.0,8720.976
TZA,2001,768322740.0,1728924816.0,434.885
TZA,2006,1864681470.0,4526727744.0,898.499
TZA,2010,4050546445.0,8012873966.0,1425.948
TZA,2012,5547229200.0,11715589144.0,1252.463
TZA,2014,5704653520.0,12691109568.0,1323.378
TZA,2020,6076410130.381,8516523405.047,1986.834
UGA,2010,1618603260.0,4664338469.0,553.55
UGA,2011,2159077318.0,5630874738.0,409.473
UGA,2012,2357493248.0,6044147372.0,849.833
UGA,2014,2261964444.0,6073527802.0,728.607
UGA,2017,2901465679.76,5595903639.36,970.012
UGA,2019,3563784978.21,7696028888.77,1324.332
UGA,2021,3965317044.55,9086036680.36,1283.249
UKR,2011,68393034211.0,82607537264.0,5214.8
UKR,2012,68694495448.0,84656666978.0,5252.2
UKR,2013,63320468792.0,76986012502.0,5061.4
UKR,2014,53913302426.0,54381409090.0,4724.4
UKR,2015,38127039558.0,37516153220.0,4059.9
UKR,2016,36361032464.8,39249626345.39,3946.3
UKR,2017,43428391056.39,49439155766.36,3925.2
UKR,2018,47334679853.77,57187093429.57,3977.499
UKR,2019,50054402431.03,60799689210.96,4163.208
UKR,2020,49230799582.56,53674668694.62,3956.818
UKR,2021,65870275510.39,69962816304.35,3957.655
URY,2000,2295400680.0,3465809103.0,249.332
URY,2001,2057579754.0,3060842699.0,232.798
URY,2002,1861037660.0,1966843510.0,207.609
URY,2003,2208149687.0,2190369569.0,194.183
URY,2004,2937228124.0,3118631405.0,206.003
URY,2005,3421891841.0,3878882321.0,206.816
URY,2006,3989321195.0,4806055547.0,275.407
URY,2007,4517549425.0,5627662830.0,287.478
URY,2008,5941894999.0,9069360168.0,293.957
URY,2009,5404763196.0,6906724905.0,293.414
URY,2010,6724161707.0,8621757641.0,333.782
URY,2011,7911749310.0,10726377515.0,341.085
URY,2012,8709217341.0,11652107818.0,330.192
URY,2013,9065753626.0,11642380101.0,348.959
URY,2014,9165707594.0,10762296786.0,347.419
URY,2015,7669514564.0,9489416542.0,337.318
URY,2016,6963552025.0,8136629138.0,329.908
URY,2017,7889387375.0,8457876667.98,324.355
URY,2018,7502144832.0,8893245997.86,314.045
URY,2019,7680345441.0,8245758796.97,307.898
URY,2020,6863945565.0,7564488840.82,282.101
URY,2021,9535273938.0,10320437770.63,297.822
URY,2022,11183540265.0,12973460921.68,299.101
URY,2023,9192776209.0,12486195279.53,320.016
USA,2003,724736583355.0,1302833508196.0,30560.423
USA,2004,814844394245.0,1525304217271.0,30825.738
USA,2005,901041411256.0,1734849141777.0,31195.043
USA,2006,1037029245257.0,1918997094449.0,31921.004
USA,2007,1162538149766.0,2017120776311.0,31963.932
USA,2008,1299898877213.0,2164834031060.0,30848.827
USA,2009,1056712078245.0,1601895815130.0,27640.467
USA,2010,1278099187391.0,1968259900993.0,26937.717
USA,2011,1481682201761.0,2263619062869.0,27197.557
USA,2012,1544932014357.0,2334677716383.0,27733.192
USA,2013,1577587252487.0,2326590208528.0,28332.699
USA,2014,1619742863865.0,2410855476207.0,28833.949
USA,2015,1501845863839.0,2313424569327.0,29104.78
USA,2016,1450906272956.0,2247167254438.0,29491.927
USA,2017,1545809598154.0,2405276626657.0,29788.938
USA,2018,1665302936591.0,2611432490157.0,30481.327
USA,2019,1644276220783.0,2567492197103.0,30905.761
USA,2020,1430253623489.0,2405381557667.0,28699.402
USA,2021,1753136708106.0,2932976075226.0,29270.564
USA,2022,2062089832731.0,3372902165775.0,30513.43
USA,2023,2018542583771.0,3168471121076.0,31137.472
USA,2024,2063802611123.0,3356812501330.0,30726.17
UZB,2017,10079471003.21,12034948143.34,3116.8
UZB,2018,10919011727.15,17313951650.57,3008.41
UZB,2019,14929506690.43,21867269545.15,3135.478
VEN,2005,55412877449.0,21848134453.0,2135.076
VEN,2006,61385240164.0,30559000000.0,2430.405
VEN,2007,,41911000000.0,2604.306
VEN,2008,83477843236.0,47450066625.0,2670.586
VEN,2009,56583100316.0,38676637470.0,2671.354
VEN,2010,66962672650.0,32342886987.0,2625.874
VEN,2011,91094183485.0,48725656517.0,2661.798
VEN,2012,95034872067.0,59073186152.0,2631.154
VNM,2007,48561343186.0,62764687710.0,9380.126
VNM,2009,57096274457.0,69948810000.0,10487.935
VNM,2010,72236665000.0,84838552670.0,10668.639
VNM,2011,96905673959.0,106749853535.0,10824.656
VNM,2012,114529170983.0,113780430859.0,10892.274
VNM,2013,132032853998.0,132032531179.0,11057.096
VNM,2014,150217138752.0,147839047559.0,11306.088
VNM,2015,162016742480.0,165775857847.0,12017.111
VNM,2016,176580786634.72,174978350264.05,13198.219
VNM,2017,215118606999.0,213215299139.3,13843.026
VNM,2018,243698698324.33,236868822761.78,14487.159
VNM,2019,264610322649.83,253442015854.49,16148.095
VNM,2020,281441457236.895,261309451920.758,16568.234
VNM,2021,335792597810.0,330752261349.424,16243.284
VNM,2022,370909157438.999,358788312545.154,16880.979
VNM,2023,353077513296.001,325443689199.0,17140.218
VUT,2006,36698396.0,159110672.0,0.653
VUT,2009,37745611.0,277511435.0,6.644
VUT,2010,46174039.0,276007294.0,6.497
WSM,2012,76101616.0,345515175.0,5.105
WSM,2017,44401814.197,356189844.917,6.347
WSM,2022,43296530.183,445412385.976,6.991
YEM,2010,6437477010.0,9255368349.0,776.79
YEM,2014,2416887808.0,12041580986.0,607.22
ZAF,2000,26297951898.0,26770731386.0,2802.786
ZAF,2001,25997548577.0,25595222834.0,2928.608
ZAF,2002,23064420006.0,26220644490.0,2847.094
ZAF,2003,31635889150.0,34414478462.0,2830.155
ZAF,2004,40263523063.0,47603274062.0,2983.412
ZAF,2005,46991046533.0,55032638723.0,3094.447
ZAF,2006,52601759841.0,68469125117.0,3189.874
ZAF,2007,64026608364.0,79872587204.0,3319.767
ZAF,2008,73965545962.0,87593067645.0,3815.725
ZAF,2009,53863891902.0,63766057981.0,3627.194
ZAF,2010,82328529848.445,82795945685.887,3405.015
ZAF,2011,107956344322.584,102793028690.571,3438.72
ZAF,2012,98782056078.647,104135663360.337,3420.846
ZAF,2013,95115322860.215,103366084512.526,3537.322
ZAF,2014,92590712424.77,99794562485.372,3592.454
ZAF,2015,80035689874.235,85267207335.952,3798.108
ZAF,2016,75912597473.476,75149135298.341,3729.309
ZAF,2017,88233218989.624,83086880674.466,3820.998
ZAF,2018,93677434344.6,92636961890.609,3846.336
ZAF,2019,89395988333.925,88037490927.971,3695.811
ZAF,2020,85226766450.055,68943156587.84,3232.947
ZAF,2021,121321278845.567,93439563371.935,3071.708
ZAF,2022,121616282067.877,111880322479.528,3319.454
ZAF,2023,110607523884.529,107122724129.389,3443.831
ZAF,2024,110109356049.439,101240165964.946,3563.356
ZMB,2015,6565142511.608,7932461752.768,495.89
ZMB,2017,8028213379.385,8002113495.118,466.12
ZMB,2018,9022458135.361,9494919978.485,523.788
ZMB,2019,7039405155.378,7173221888.47,496.325
ZMB,2020,7923921916.573,5285972555.51,491.284
ZMB,2021,11013140616.688,6981410691.323,582.673
ZMB,2022,11642769409.162,9003919006.784,564.79
ZMB,2023,10431183715.611,10125486798.647,670.902
ZWE,2011,3121208918.06,7984010388.07,493.862
ZWE,2014,3871574324.83,6069848026.65,460.792
ZWE,2019,4279383537.68,4787446790.5,552.49
ZWE,2021,6036188240.041,7541366251.0,715.323
ZWE,2022,6586208349.375,8603709737.018,662.185
ZWE,2023,7225585953.31,9201594318.416,627.991
