typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20200101","2020","52","2020","20","AND","Andorra","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"17329722.662","17329722.662","4","false","true",
"C","A","20200101","2020","52","2020","24","AGO","Angola","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","308341567.472",,"308341567.472","4","false","true",
"C","A","20200101","2020","52","2020","24","AGO","Angola","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"432609348.288","432609348.288","4","false","true",
"C","A","20200101","2020","52","2020","28","ATG","Antigua and Barbuda","M","Import","251","FRA","France","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","6789205.565",,"6789205.565","4","false","true",
"C","A","20200101","2020","52","2020","28","ATG","Antigua and Barbuda","X","Export","251","FRA","France","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"259372.195","259372.195","0","false","true",
"C","A","20200101","2020","52","2020","31","AZE","Azerbaijan","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","448277164.59","0","448277164.59","4","false","true",
"C","A","20200101","2020","52","2020","31","AZE","Azerbaijan","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","110662505.23","110662505.23","0","false","true",
"C","A","20200101","2020","52","2020","32","ARG","Argentina","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","781897197.63","750517422.47","781897197.63","4","false","true",
"C","A","20200101","2020","52","2020","32","ARG","Argentina","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","360289045.85","360289045.85","0","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","4150064833.502","4000215590.697","4150064833.502","4","false","true",
"C","A","20200101","2020","52","2020","36","AUS","Australia","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1204271223.213","1204271223.213","4","false","true",
"C","A","20200101","2020","52","2020","40","AUT","Austria","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","4253819760.742","0","4253819760.742","4","false","true",
"C","A","20200101","2020","52","2020","40","AUT","Austria","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","6949481531.722","6949481531.722","4","false","true",
"C","A","20200101","2020","52","2020","44","BHS","Bahamas","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","7582827",,"7582827","4","false","true",
"C","A","20200101","2020","52","2020","44","BHS","Bahamas","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"21188782","21188782","4","false","true",
"C","A","20200101","2020","52","2020","48","BHR","Bahrain","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","202123836.66",,"202123836.66","4","false","true",
"C","A","20200101","2020","52","2020","48","BHR","Bahrain","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"27981377.07","27981377.07","0","false","true",
"C","A","20200101","2020","52","2020","51","ARM","Armenia","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","80938360.21","0","80938360.21","4","false","true",
"C","A","20200101","2020","52","2020","51","ARM","Armenia","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","5243075.78","5243075.78","0","false","true",
"C","A","20200101","2020","52","2020","52","BRB","Barbados","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","15019085","0","15019085","4","false","true",
"C","A","20200101","2020","52","2020","52","BRB","Barbados","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","10269572","10269572","4","false","true",
"C","A","20200101","2020","52","2020","56","BEL","Belgium","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","33091795850.076",,"33091795850.076","4","false","true",
"C","A","20200101","2020","52","2020","56","BEL","Belgium","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"39468146436.708","39468146436.708","4","false","true",
"C","A","20200101","2020","52","2020","60","BMU","Bermuda","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","7900159.48","7900159.48","0","false","true",
"C","A","20200101","2020","52","2020","60","BMU","Bermuda","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","122.28","122.28","4","false","true",
"C","A","20200101","2020","52","2020","68","BOL","Bolivia (Plurinational State of)","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","65730138.1","61726784.76","65730138.1","4","false","true",
"C","A","20200101","2020","52","2020","68","BOL","Bolivia (Plurinational State of)","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","13672661.24","13672661.24","4","false","true",
"C","A","20200101","2020","52","2020","70","BIH","Bosnia Herzegovina","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","194748002.03",,"194748002.03","4","false","true",
"C","A","20200101","2020","52","2020","70","BIH","Bosnia Herzegovina","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true","0","false",,"152453562.2","152453562.2","4","false","true",
"C","A","20200101","2020","52","2020","72","BWA","Botswana","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","91800575.074",,"91800575.074","0","false","true",
"C","A","20200101","2020","52","2020","72","BWA","Botswana","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"719241.799","719241.799","0","false","true",
"C","A","20200101","2020","52","2020","76","BRA","Brazil","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","4263293231","4156554785","4263293231","4","false","true",
"C","A","20200101","2020","52","2020","76","BRA","Brazil","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2014110465","2014110465","4","false","true",
"C","A","20200101","2020","52","2020","84","BLZ","Belize","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1218362.81",,"1218362.81","0","false","true",
"C","A","20200101","2020","52","2020","84","BLZ","Belize","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1272965.25","1272965.25","0","false","true",
"C","A","20200101","2020","52","2020","96","BRN","Brunei Darussalam","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","24096636.85","0","24096636.85","4","false","true",
"C","A","20200101","2020","52","2020","96","BRN","Brunei Darussalam","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","90428.08","90428.08","4","false","true",
"C","A","20200101","2020","52","2020","100","BGR","Bulgaria","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1011503231.002","0","1011503231.002","4","false","true",
"C","A","20200101","2020","52","2020","100","BGR","Bulgaria","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","1223792798.883","1223792798.883","4","false","true",
"C","A","20200101","2020","52","2020","104","MMR","Myanmar","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","110451187.53",,"110451187.53","4","false","true",
"C","A","20200101","2020","52","2020","104","MMR","Myanmar","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"126176608.62","126176608.62","4","false","true",
"C","A","20200101","2020","52","2020","108","BDI","Burundi","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","17091133.949",,"17091133.949","4","false","true",
"C","A","20200101","2020","52","2020","108","BDI","Burundi","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"348541.663","348541.663","0","false","true",
"C","A","20200101","2020","52","2020","112","BLR","Belarus","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","301559700","0","301559700","4","false","true",
"C","A","20200101","2020","52","2020","112","BLR","Belarus","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","119677400","119677400","4","false","true",
"C","A","20200101","2020","52","2020","116","KHM","Cambodia","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","104368360.77","0","104368360.77","4","false","true",
"C","A","20200101","2020","52","2020","116","KHM","Cambodia","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","357643087.99","357643087.99","0","false","true",
"C","A","20200101","2020","52","2020","120","CMR","Cameroon","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","487451360.99",,"487451360.99","4","false","true",
"C","A","20200101","2020","52","2020","120","CMR","Cameroon","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"118535631.96","118535631.96","4","false","true",
"C","A","20200101","2020","52","2020","124","CAN","Canada","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"4831505675.29","4831505675.29","0","false","true",
"C","A","20200101","2020","52","2020","124","CAN","Canada","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2771667867.146","2771667867.146","4","false","true",
"C","A","20200101","2020","52","2020","132","CPV","Cabo Verde","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","12781087.847","0","12781087.847","4","false","true",
"C","A","20200101","2020","52","2020","132","CPV","Cabo Verde","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","95415.317","95415.317","0","false","true",
"C","A","20200101","2020","52","2020","136","CYM","Cayman Isds","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1950611.632","0","1950611.632","4","false","true",
"C","A","20200101","2020","52","2020","140","CAF","Central African Rep.","M","Import","251","FRA","France","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","76546493.379","0","76546493.379","0","false","true",
"C","A","20200101","2020","52","2020","140","CAF","Central African Rep.","X","Export","251","FRA","France","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","4197457.239","4197457.239","0","false","true",
"C","A","20200101","2020","52","2020","144","LKA","Sri Lanka","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","116470581.366","0","116470581.366","4","false","true",
"C","A","20200101","2020","52","2020","144","LKA","Sri Lanka","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","196728102.648","196728102.648","4","false","true",
"C","A","20200101","2020","52","2020","152","CHL","Chile","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","881463032.69","839480906.038","881463032.69","4","false","true",
"C","A","20200101","2020","52","2020","152","CHL","Chile","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","1356068928.798","1356068928.798","4","false","true",
"C","A","20200101","2020","52","2020","156","CHN","China","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","29712349181","0","29712349181","4","false","true",
"C","A","20200101","2020","52","2020","156","CHN","China","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","37335184945","37335184945","4","false","true",
"C","A","20200101","2020","52","2020","170","COL","Colombia","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","958542927.39","933886624.95","958542927.39","4","false","true",
"C","A","20200101","2020","52","2020","170","COL","Colombia","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","143283897.48","143283897.48","4","false","true",
"C","A","20200101","2020","52","2020","174","COM","Comoros","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","37371324.449",,"37371324.449","4","false","true",
"C","A","20200101","2020","52","2020","174","COM","Comoros","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"5266786.891","5266786.891","0","false","true",
"C","A","20200101","2020","52","2020","178","COG","Congo","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","277176074.46","0","277176074.46","4","false","true",
"C","A","20200101","2020","52","2020","178","COG","Congo","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","41236376.87","41236376.87","0","false","true",
"C","A","20200101","2020","52","2020","180","COD","Dem. Rep. of the Congo","M","Import","251","FRA","France","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","103972123.879",,"103972123.879","4","false","true",
"C","A","20200101","2020","52","2020","180","COD","Dem. Rep. of the Congo","X","Export","251","FRA","France","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"4897766.502","4897766.502","0","false","true",
"C","A","20200101","2020","52","2020","188","CRI","Costa Rica","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","133647797.27","0","133647797.27","4","false","true",
"C","A","20200101","2020","52","2020","188","CRI","Costa Rica","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","51173793.91","51173793.91","4","false","true",
"C","A","20200101","2020","52","2020","191","HRV","Croatia","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","683951178","0","683951178","4","false","true",
"C","A","20200101","2020","52","2020","191","HRV","Croatia","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","515948973","515948973","0","false","true",
"C","A","20200101","2020","52","2020","192","CUB","Cuba","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","186078971.4",,"186078971.4","4","false","true",
"C","A","20200101","2020","52","2020","192","CUB","Cuba","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"27266124.8","27266124.8","0","false","true",
"C","A","20200101","2020","52","2020","196","CYP","Cyprus","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","172523737.247","0","172523737.247","4","false","true",
"C","A","20200101","2020","52","2020","196","CYP","Cyprus","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","131541830.432","131541830.432","4","false","true",
"C","A","20200101","2020","52","2020","203","CZE","Czechia","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","4988665009","4727478136","4988665009","4","false","true",
"C","A","20200101","2020","52","2020","203","CZE","Czechia","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","9024330841","9024330841","4","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","278288952.119",,"278288952.119","4","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"5708887.327","5708887.327","0","false","true",
"C","A","20200101","2020","52","2020","208","DNK","Denmark","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2950512279.911","0","2950512279.911","4","false","true",
"C","A","20200101","2020","52","2020","208","DNK","Denmark","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","3086733729.499","3086733729.499","4","false","true",
"C","A","20200101","2020","52","2020","212","DMA","Dominica","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","4605637.246",,"4605637.246","4","false","true",
"C","A","20200101","2020","52","2020","212","DMA","Dominica","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1070054.115","1070054.115","0","false","true",
"C","A","20200101","2020","52","2020","214","DOM","Dominican Rep.","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"145585845.325","145585845.325","0","false","true",
"C","A","20200101","2020","52","2020","214","DOM","Dominican Rep.","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"32799522.517","32799522.517","4","false","true",
"C","A","20200101","2020","52","2020","218","ECU","Ecuador","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","167534384.368","160310177.743","167534384.368","4","false","true",
"C","A","20200101","2020","52","2020","218","ECU","Ecuador","X","Export","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","273484875.961","273484875.961","0","false","true",
"C","A","20200101","2020","52","2020","222","SLV","El Salvador","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","66679752.72","0","66679752.72","4","false","true",
